KOI	RPLANET	PER	UPER	A	TPLANET	MSTAR	TSTAR	RSTAR	RR
1466.01	11.13	281.5635376	0.0012179	0.779	214	0.79	4768	0.81	0.12677
87.01	2.1	289.8621882	0.0018278	0.805	250	1.07	5510	0.85	0.02264
89.02	6.47	207.6034857	0.0021931	0.857	575	1.45	7490	2.6	0.02286
683.01	5.99	278.122206	0.0025523	0.863	295	1.02	5887	1.11	0.04931
433.02	12.9	328.2401604	0.0016793	0.906	244	1.01	5237	1.01	0.11734
1477.01	9.36	339.0780797	0.0019118	0.925	221	0.95	5346	0.81	0.10609
1375.01	6.65	321.2138799	0.0019805	0.963	297	1.14	6169	1.15	0.05318
351.01	9.32	331.6426185	0.001087	0.969	276	1.09	6103	1.02	0.08383
1431.01	8.44	345.1613485	0.0015541	0.983	252	1.06	5649	1	0.0772
211.01	9.9	372.1083574	0.0013391	1.056	277	1.11	6072	1.13	0.08034
1439.01	7.8	394.6107127	0.0035087	1.129	316	1.12	5930	1.65	0.04331
371.01	84.19	498.3928192	0.0041914	1.361	316	1.33	5215	2.58	0.29978
682.01	10.74	562.1424451	0.0016435	1.367	240	1.03	5592	1.29	0.07626
